Season,Stage,Game,Date,Age,Age Precise,Team,Home/Away,Opponent,Outcome Win/Lose,Outcome Points Difference,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,GameScore,Plus/Minus
2011-12,Regular,59,16/4/12,27,27.3,MIA,Away,NJN,Win,3,35.2,11,19,0.579,1,2,0.5,14,15,0.933,1,5,6,7,2,1,4,2,37,32.7,-4
2011-12,Regular,60,18/4/12,27,27.3,MIA,Home,TOR,Win,24,30.2,12,15,0.8,1,1,1,3,4,0.75,0,5,5,4,2,0,5,0,28,23.2,20
2011-12,Regular,61,19/4/12,27,27.3,MIA,Home,CHI,Win,11,35.3,8,18,0.444,1,2,0.5,10,12,0.833,0,11,11,6,0,1,1,3,27,22.8,11
2011-12,Regular,Did Not Play,21/4/12,27,27.31,MIA,Home,WAS,Lose,-2,,,,,,,,,,,,,,,,,,,,,
2011-12,Regular,62,22/4/12,27,27.31,MIA,Home,HOU,Win,9,35.9,11,21,0.524,1,3,0.333,9,10,0.9,1,7,8,5,1,2,5,1,32,24.6,12
2011-12,Regular,Did Not Play,24/4/12,27,27.32,MIA,Away,BOS,Lose,-12,,,,,,,,,,,,,,,,,,,,,
2011-12,Regular,Did Not Play,26/4/12,27,27.32,MIA,Away,WAS,Lose,-34,,,,,,,,,,,,,,,,,,,,,
2011-12,Playoffs,1,28/4/12,27,27.33,MIA,Home,NYK,Win,33,31.7,10,14,0.714,1,1,1,11,14,0.786,1,3,4,3,4,0,2,2,32,29.9,35
2011-12,Playoffs,2,30/4/12,27,27.33,MIA,Home,NYK,Win,10,40.6,8,18,0.444,0,3,0,3,7,0.429,1,6,7,9,2,0,2,1,19,16.4,10
2011-12,Playoffs,3,3/5/12,27,27.34,MIA,Away,NYK,Win,17,35.8,9,21,0.429,2,5,0.4,12,13,0.923,2,6,8,5,2,0,8,5,32,19.2,23
2011-12,Playoffs,4,6/5/12,27,27.35,MIA,Away,NYK,Lose,-2,41.5,9,21,0.429,2,5,0.4,7,8,0.875,0,4,4,4,1,0,5,4,27,13.9,-7
2011-12,Playoffs,5,9/5/12,27,27.36,MIA,Home,NYK,Win,12,39.6,7,16,0.438,2,6,0.333,13,15,0.867,1,7,8,7,2,1,4,2,29,25.4,6
2011-12,Playoffs,6,13/5/12,27,27.37,MIA,Home,IND,Win,9,43.3,12,26,0.462,0,3,0,8,10,0.8,6,9,15,5,2,1,1,1,32,29.5,12
2011-12,Playoffs,7,15/5/12,27,27.38,MIA,Home,IND,Lose,-3,42.8,10,22,0.455,0,4,0,8,13,0.615,4,5,9,5,6,0,2,0,28,26.4,-7
2011-12,Playoffs,8,17/5/12,27,27.38,MIA,Away,IND,Lose,-19,40.1,10,22,0.455,1,4,0.25,1,3,0.333,1,6,7,3,2,0,4,1,22,12,-9
2011-12,Playoffs,9,20/5/12,27,27.39,MIA,Away,IND,Win,8,43.9,14,27,0.519,0,0,,12,16,0.75,6,12,18,9,2,2,5,1,40,37.2,4
2011-12,Playoffs,10,22/5/12,27,27.39,MIA,Home,IND,Win,32,38.2,12,19,0.632,2,4,0.5,4,4,1,3,7,10,8,1,1,4,1,30,28.6,28
2011-12,Playoffs,11,24/5/12,27,27.4,MIA,Away,IND,Win,12,44.8,12,23,0.522,0,3,0,4,5,0.8,1,5,6,7,3,0,1,1,28,25,16
2011-12,Playoffs,12,28/5/12,27,27.41,MIA,Home,BOS,Win,14,43.9,13,22,0.591,0,3,0,6,9,0.667,1,12,13,3,1,3,3,2,32,26.3,17
2011-12,Playoffs,13,30/5/12,27,27.42,MIA,Home,BOS,Win,4,47.7,7,20,0.35,2,6,0.333,18,24,0.75,4,6,10,7,1,1,1,2,34,29.8,10
2011-12,Playoffs,14,1/6/12,27,27.42,MIA,Away,BOS,Lose,-10,43.3,16,26,0.615,1,4,0.25,1,5,0.2,0,8,8,5,2,2,3,4,34,25.3,-6
2011-12,Playoffs,15,3/6/12,27,27.43,MIA,Away,BOS,Lose,-2,48.1,12,25,0.48,1,3,0.333,4,8,0.5,1,5,6,3,1,1,7,6,29,11.3,1
2011-12,Playoffs,16,5/6/12,27,27.43,MIA,Home,BOS,Lose,-4,45.3,11,25,0.44,2,6,0.333,6,8,0.75,3,10,13,2,2,1,3,1,30,21.9,0
2011-12,Playoffs,17,7/6/12,27,27.44,MIA,Away,BOS,Win,19,44.8,19,26,0.731,2,4,0.5,5,9,0.556,2,13,15,5,0,0,4,3,45,36.4,22
2011-12,Playoffs,18,9/6/12,27,27.44,MIA,Home,BOS,Win,13,47.5,9,21,0.429,1,5,0.2,12,17,0.706,2,10,12,2,1,1,3,0,31,22.4,13
2011-12,Playoffs,19,12/6/12,27,27.45,MIA,Away,OKC,Lose,-11,45.8,11,24,0.458,1,3,0.333,7,9,0.778,1,8,9,4,4,0,4,1,30,22.3,-11
2011-12,Playoffs,20,14/6/12,27,27.46,MIA,Away,OKC,Win,4,42.3,10,22,0.455,0,2,0,12,12,1,2,6,8,5,1,0,2,4,32,24.7,6
2011-12,Playoffs,21,17/6/12,27,27.47,MIA,Home,OKC,Win,6,43.8,11,23,0.478,1,4,0.25,6,8,0.75,5,9,14,3,0,0,4,1,29,20.4,8
2011-12,Playoffs,22,19/6/12,27,27.47,MIA,Home,OKC,Win,6,44.4,10,20,0.5,1,4,0.25,5,8,0.625,3,6,9,12,2,0,3,2,26,25.3,8
2011-12,Playoffs,23,21/6/12,27,27.48,MIA,Home,OKC,Win,15,44.2,9,19,0.474,0,3,0,8,9,0.889,4,7,11,13,1,2,6,2,26,25.5,20
2010-11,Regular,1,26/10/10,25,25.82,MIA,Away,BOS,Lose,-8,42.7,10,21,0.476,3,6,0.5,8,12,0.667,0,4,4,3,1,2,8,1,31,16,1
2010-11,Regular,2,27/10/10,25,25.82,MIA,Away,PHI,Win,10,37.6,5,12,0.417,0,2,0,6,6,1,0,6,6,7,2,1,9,1,16,9.6,6
2010-11,Regular,3,29/10/10,25,25.83,MIA,Home,ORL,Win,26,30,6,13,0.462,2,3,0.667,1,2,0.5,0,6,6,7,0,0,3,4,15,10,13
2010-11,Regular,4,31/10/10,25,25.84,MIA,Away,NJN,Win,23,29,5,12,0.417,0,4,0,10,12,0.833,0,7,7,7,2,0,5,3,20,15.6,18
2010-11,Regular,5,2/11/10,25,25.84,MIA,Home,MIN,Win,32,32.4,7,12,0.583,0,2,0,6,8,0.75,0,0,0,12,2,1,1,0,20,23.7,32
2010-11,Regular,6,5/11/10,25,25.85,MIA,Away,NOH,Lose,-3,41.2,6,16,0.375,1,2,0.5,7,8,0.875,0,7,7,10,3,1,3,0,20,20.6,-6
2010-11,Regular,7,6/11/10,25,25.85,MIA,Home,NJN,Win,12,33.6,9,16,0.563,2,4,0.5,3,5,0.6,0,3,3,9,2,0,4,1,23,19.4,11
2010-11,Regular,8,9/11/10,25,25.86,MIA,Home,UTA,Lose,-2,46.7,5,18,0.278,0,1,0,10,11,0.909,2,9,11,14,1,3,2,3,20,22.8,4
2010-11,Regular,9,11/11/10,25,25.87,MIA,Home,BOS,Lose,-5,44.5,9,21,0.429,0,5,0,17,22,0.773,0,10,10,9,3,0,4,3,35,29,0
2010-11,Regular,10,13/11/10,25,25.87,MIA,Home,TOR,Win,9,39.3,8,21,0.381,0,1,0,7,11,0.636,1,1,2,11,2,0,3,0,23,17.6,11
2010-11,Regular,11,17/11/10,25,25.88,MIA,Home,PHO,Win,27,23.1,9,15,0.6,0,2,0,2,3,0.667,3,5,8,9,3,0,3,5,20,20.6,24
2010-11,Regular,12,19/11/10,25,25.89,MIA,Home,CHA,Win,8,39.5,12,25,0.48,2,5,0.4,6,7,0.857,0,2,2,5,2,0,4,1,32,20.6,4
2010-11,Regular,13,20/11/10,25,25.89,MIA,Away,MEM,Lose,-2,42.1,11,23,0.478,2,4,0.5,5,6,0.833,0,3,3,11,1,0,4,2,29,21.7,-1
2010-11,Regular,14,22/11/10,25,25.9,MIA,Home,IND,Lose,-16,41.6,6,14,0.429,2,8,0.25,11,15,0.733,0,5,5,6,1,0,6,3,25,15.5,-1
2010-11,Regular,15,24/11/10,25,25.9,MIA,Away,ORL,Lose,-9,40.7,9,18,0.5,1,3,0.333,6,8,0.75,1,5,6,4,1,0,3,3,25,17,-15
2010-11,Regular,16,26/11/10,25,25.91,MIA,Home,PHI,Win,9,40.6,5,15,0.333,1,5,0.2,9,11,0.818,1,7,8,6,2,1,2,1,20,18,11
2010-11,Regular,17,27/11/10,25,25.91,MIA,Away,DAL,Lose,-11,36.1,5,19,0.263,0,4,0,13,15,0.867,2,6,8,4,1,0,5,3,23,11.7,-14
2010-11,Regular,18,29/11/10,25,25.92,MIA,Home,WAS,Win,11,38.2,10,18,0.556,1,1,1,9,11,0.818,1,5,6,5,1,1,7,3,30,19.8,3
2010-11,Regular,19,1/12/10,25,25.92,MIA,Home,DET,Win,25,31.2,8,15,0.533,1,1,1,1,2,0.5,2,4,6,3,1,0,4,0,18,12,17
2010-11,Regular,20,2/12/10,25,25.92,MIA,Away,CLE,Win,28,30,15,25,0.6,2,7,0.286,6,9,0.667,0,5,5,8,1,1,0,1,38,33.7,26
2010-11,Regular,21,4/12/10,25,25.93,MIA,Home,ATL,Win,12,37.3,5,11,0.455,1,1,1,11,13,0.846,0,7,7,4,1,1,2,1,22,19.7,7
2010-11,Regular,22,6/12/10,25,25.93,MIA,Away,MIL,Win,10,38.7,7,16,0.438,1,3,0.333,2,4,0.5,0,6,6,6,1,1,1,5,17,12.5,17
2010-11,Regular,23,8/12/10,25,25.94,MIA,Away,UTA,Win,13,39.4,12,20,0.6,3,5,0.6,6,7,0.857,1,6,7,9,0,0,2,4,33,28.6,0
2010-11,Regular,24,10/12/10,25,25.95,MIA,Away,GSW,Win,22,30.7,10,18,0.556,3,4,0.75,2,3,0.667,0,7,7,9,1,1,4,1,25,21.7,22
2010-11,Regular,25,11/12/10,25,25.95,MIA,Away,SAC,Win,21,35.2,10,19,0.526,2,3,0.667,3,5,0.6,1,9,10,3,2,0,3,1,25,19,15
2010-11,Regular,26,13/12/10,25,25.95,MIA,Home,NOH,Win,12,40.3,6,16,0.375,0,3,0,8,10,0.8,1,3,4,7,0,0,5,2,20,11.1,11
2010-11,Regular,27,15/12/10,25,25.96,MIA,Home,CLE,Win,6,38.5,5,15,0.333,0,4,0,11,18,0.611,2,11,13,5,1,0,4,1,21,14.5,0
2010-11,Regular,28,17/12/10,25,25.96,MIA,Away,NYK,Win,22,38.2,14,23,0.609,3,6,0.5,1,3,0.333,1,10,11,10,1,0,5,1,32,27,31
2010-11,Regular,29,18/12/10,25,25.97,MIA,Away,WAS,Win,1,40.5,9,19,0.474,3,7,0.429,11,12,0.917,1,6,7,6,1,0,4,3,32,24.4,6
2010-11,Regular,30,20/12/10,25,25.97,MIA,Home,DAL,Lose,-2,36.1,6,17,0.353,2,4,0.5,5,7,0.714,3,7,10,7,0,0,5,4,19,11.2,-20
2010-11,Regular,31,23/12/10,25,25.98,MIA,Away,PHO,Win,12,37.4,13,22,0.591,2,5,0.4,8,8,1,1,5,6,4,3,0,5,5,36,26.8,4
2010-11,Regular,32,25/12/10,25,25.99,MIA,Away,LAL,Win,16,38.2,8,14,0.571,5,6,0.833,6,6,1,1,10,11,10,4,0,1,2,27,33.3,15
2010-11,Regular,33,28/12/10,25,25.99,MIA,Home,NYK,Win,8,40.4,8,17,0.471,1,2,0.5,1,3,0.333,0,10,10,8,0,0,3,3,18,12.9,17
2010-11,Regular,34,29/12/10,25,26,MIA,Away,HOU,Win,6,39.2,8,15,0.533,0,4,0,4,4,1,0,6,6,9,1,0,3,3,20,17.6,16
2010-11,Regular,35,1/1/11,26,26.01,MIA,Home,GSW,Win,7,41.5,7,15,0.467,0,3,0,11,17,0.647,2,5,7,10,1,1,3,1,25,23.1,6
2010-11,Regular,36,3/1/11,26,26.01,MIA,Away,CHA,Win,14,36.6,15,26,0.577,2,4,0.5,6,6,1,0,9,9,5,1,0,3,3,38,28.8,20
2010-11,Regular,37,4/1/11,26,26.01,MIA,Home,MIL,Win,12,36.6,8,15,0.533,0,0,,9,11,0.818,1,5,6,9,0,2,2,2,25,24,10
2010-11,Regular,38,7/1/11,26,26.02,MIA,Away,MIL,Win,6,45.3,8,23,0.348,1,4,0.25,9,11,0.818,1,9,10,5,6,1,5,2,26,20.1,7
2010-11,Regular,39,9/1/11,26,26.03,MIA,Away,POR,Win,7,46.2,17,26,0.654,3,5,0.6,7,10,0.7,3,10,13,6,2,0,6,4,44,35.1,5
2010-11,Regular,40,12/1/11,26,26.04,MIA,Away,LAC,Lose,-6,39.7,11,24,0.458,3,6,0.5,2,5,0.4,2,6,8,6,0,0,3,1,27,17.4,-3
2010-11,Regular,Did Not Dress,13/1/11,26,26.04,MIA,Away,DEN,Lose,-28,,,,,,,,,,,,,,,,,,,,,
2010-11,Regular,Inactive,15/1/11,26,26.04,MIA,Away,CHI,Lose,-3,,,,,,,,,,,,,,,,,,,,,
2010-11,Regular,41,18/1/11,26,26.05,MIA,Home,ATL,Lose,-4,44.3,11,30,0.367,2,10,0.2,10,11,0.909,2,8,10,7,2,0,6,3,34,20.5,-5
2010-11,Regular,42,22/1/11,26,26.06,MIA,Home,TOR,Win,17,38,14,29,0.483,1,3,0.333,9,14,0.643,1,10,11,6,2,1,1,2,38,30.1,13
2010-11,Regular,43,27/1/11,26,26.08,MIA,Away,NYK,Lose,-5,42.5,7,24,0.292,0,2,0,10,12,0.833,2,9,11,5,2,2,4,3,24,15,5
2010-11,Regular,44,28/1/11,26,26.08,MIA,Home,DET,Win,1,44.3,15,25,0.6,2,4,0.5,7,10,0.7,0,8,8,9,1,2,3,1,39,34,4
2010-11,Regular,45,30/1/11,26,26.08,MIA,Away,OKC,Win,5,40.2,7,14,0.5,2,5,0.4,7,11,0.636,0,4,4,13,4,3,4,3,23,25.6,6
2010-11,Regular,46,31/1/11,26,26.09,MIA,Home,CLE,Win,27,31.4,7,14,0.5,0,0,,10,11,0.909,1,3,4,8,0,2,2,1,24,22.8,20
2010-11,Regular,47,3/2/11,26,26.1,MIA,Away,ORL,Win,4,42.7,17,25,0.68,3,5,0.6,14,17,0.824,2,9,11,8,1,1,3,2,51,46.7,2
2010-11,Regular,48,4/2/11,26,26.1,MIA,Away,CHA,Win,12,36.7,7,13,0.538,0,3,0,5,6,0.833,1,7,8,9,0,0,3,3,19,17.2,10
2010-11,Regular,49,6/2/11,26,26.1,MIA,Home,LAC,Win,18,35.6,6,15,0.4,0,2,0,0,2,0,1,5,6,4,4,0,6,2,12,5.3,15
2010-11,Regular,50,8/2/11,26,26.11,MIA,Home,IND,Win,5,41.7,15,23,0.652,2,5,0.4,9,13,0.692,3,10,13,8,3,1,4,1,41,39.3,18
2010-11,Regular,51,11/2/11,26,26.12,MIA,Away,DET,Win,14,34.7,7,17,0.412,0,2,0,2,3,0.667,0,8,8,10,4,0,3,0,16,16.9,15
2010-11,Regular,52,13/2/11,26,26.12,MIA,Away,BOS,Lose,-3,43.5,10,21,0.476,0,2,0,2,3,0.667,1,6,7,7,1,0,4,2,22,14.5,1
2010-11,Regular,53,15/2/11,26,26.13,MIA,Away,IND,Win,7,40.9,11,20,0.55,1,3,0.333,4,6,0.667,1,5,6,5,2,2,5,1,27,20.3,9
2010-11,Regular,54,16/2/11,26,26.13,MIA,Away,TOR,Win,8,37.6,8,18,0.444,0,2,0,7,10,0.7,3,10,13,8,0,0,5,1,23,17.7,6
2010-11,Regular,55,22/2/11,26,26.15,MIA,Home,SAC,Win,20,30.4,14,26,0.538,3,6,0.5,0,3,0,2,6,8,3,0,0,3,4,31,17.9,18
2010-11,Regular,56,24/2/11,26,26.15,MIA,Away,CHI,Lose,-4,41.4,12,21,0.571,0,4,0,5,6,0.833,0,10,10,5,2,1,2,1,29,25.5,3
2010-11,Regular,57,25/2/11,26,26.16,MIA,Home,WAS,Win,8,42.8,5,11,0.455,0,1,0,15,19,0.789,1,8,9,7,1,3,1,2,25,27,-4
2010-11,Regular,58,27/2/11,26,26.16,MIA,Home,NYK,Lose,-5,39.1,10,20,0.5,1,5,0.2,6,8,0.75,0,7,7,5,3,1,5,2,27,19.7,-3
2010-11,Regular,59,3/3/11,26,26.17,MIA,Home,ORL,Lose,-3,39.9,11,16,0.688,0,2,0,7,7,1,2,4,6,4,0,2,2,2,29,26.2,0
2010-11,Regular,60,4/3/11,26,26.18,MIA,Away,SAS,Lose,-30,36.1,11,19,0.579,1,3,0.333,3,7,0.429,3,5,8,7,1,0,4,2,26,20.2,-16
2010-11,Regular,61,6/3/11,26,26.18,MIA,Home,CHI,Lose,-1,41.8,10,18,0.556,1,2,0.5,5,6,0.833,3,5,8,6,2,0,2,2,26,24,-4
2010-11,Regular,62,8/3/11,26,26.19,MIA,Home,POR,Lose,-9,45.5,14,20,0.7,2,4,0.5,1,4,0.25,1,10,11,8,1,0,4,3,31,26.5,-2
2010-11,Regular,63,10/3/11,26,26.19,MIA,Home,LAL,Win,6,42.3,7,17,0.412,0,3,0,5,7,0.714,1,7,8,9,1,0,1,1,19,17.8,8
2010-11,Regular,64,12/3/11,26,26.2,MIA,Home,MEM,Win,33,31.9,10,16,0.625,2,4,0.5,5,6,0.833,1,4,5,5,1,2,3,1,27,23.8,17
2010-11,Regular,65,14/3/11,26,26.2,MIA,Home,SAS,Win,30,41.5,8,19,0.421,0,1,0,5,5,1,0,6,6,8,0,2,2,3,21,16.5,22
2010-11,Regular,66,16/3/11,26,26.21,MIA,Home,OKC,Lose,-11,39.5,8,21,0.381,0,3,0,3,3,1,0,8,8,3,1,1,1,0,19,12.7,-6
2010-11,Regular,67,18/3/11,26,26.21,MIA,Away,ATL,Win,21,30.9,16,21,0.762,5,7,0.714,6,7,0.857,0,2,2,3,0,0,4,2,43,32.2,23
2010-11,Regular,68,19/3/11,26,26.22,MIA,Home,DEN,Win,5,40.7,15,25,0.6,1,4,0.25,2,2,1,0,6,6,2,2,0,5,3,33,20.5,16
2010-11,Regular,69,23/3/11,26,26.23,MIA,Away,DET,Win,6,42.1,8,16,0.5,0,3,0,3,4,0.75,3,5,8,7,0,0,3,3,19,14.9,6
2010-11,Regular,70,25/3/11,26,26.23,MIA,Home,PHI,Win,12,41,11,17,0.647,1,4,0.25,9,9,1,2,8,10,2,3,1,4,3,32,28.2,17
2010-11,Regular,71,27/3/11,26,26.24,MIA,Home,HOU,Win,6,40.5,13,21,0.619,0,1,0,7,9,0.778,1,9,10,7,0,0,2,1,33,28.6,5
2010-11,Regular,72,29/3/11,26,26.24,MIA,Away,CLE,Lose,-12,43.3,10,21,0.476,1,5,0.2,6,10,0.6,0,10,10,12,0,0,3,3,27,21.9,-9
2010-11,Regular,73,30/3/11,26,26.25,MIA,Away,WAS,Win,16,43.8,12,16,0.75,1,3,0.333,10,13,0.769,1,7,8,8,5,0,5,3,35,34.6,20
2010-11,Regular,74,1/4/11,26,26.25,MIA,Away,MIN,Win,19,42.9,11,20,0.55,0,1,0,5,7,0.714,2,4,6,10,3,1,3,2,27,26.1,15
2010-11,Regular,75,3/4/11,26,26.26,MIA,Away,NJN,Win,14,38.9,13,18,0.722,0,2,0,5,8,0.625,2,9,11,7,3,0,7,2,31,26.6,13
2010-11,Regular,76,6/4/11,26,26.27,MIA,Home,MIL,Lose,-5,39.4,10,22,0.455,3,7,0.429,6,8,0.75,1,1,2,8,2,2,4,2,29,22,-10
2010-11,Regular,77,8/4/11,26,26.27,MIA,Home,CHA,Win,9,37.4,9,16,0.563,0,1,0,5,6,0.833,1,6,7,9,2,1,1,2,23,24.7,12
2010-11,Regular,78,10/4/11,26,26.28,MIA,Home,BOS,Win,23,37.2,11,19,0.579,0,2,0,5,9,0.556,0,5,5,7,4,1,4,1,27,23.2,24
2010-11,Regular,79,11/4/11,26,26.28,MIA,Away,ATL,Win,8,42.7,10,21,0.476,2,4,0.5,12,14,0.857,1,9,10,7,3,0,7,1,34,26.4,7
2010-11,Regular,Did Not Play,13/4/11,26,26.28,MIA,Away,TOR,Win,18,,,,,,,,,,,,,,,,,,,,,
2010-11,Playoffs,1,16/4/11,26,26.29,MIA,Home,PHI,Win,8,42.7,4,14,0.286,0,2,0,13,14,0.929,4,10,14,5,1,3,2,3,21,21.6,4
2010-11,Playoffs,2,18/4/11,26,26.3,MIA,Home,PHI,Win,21,38.9,10,19,0.526,1,1,1,8,10,0.8,1,6,7,6,0,0,0,1,29,25.2,24
2010-11,Playoffs,3,21/4/11,26,26.31,MIA,Away,PHI,Win,6,44.3,8,15,0.533,1,4,0.25,7,10,0.7,1,14,15,6,1,0,1,1,24,24.2,8
2010-11,Playoffs,4,24/4/11,26,26.32,MIA,Away,PHI,Lose,-4,43.6,11,20,0.55,0,4,0,9,11,0.818,2,5,7,6,1,1,1,2,31,27.6,-4
2010-11,Playoffs,5,27/4/11,26,26.32,MIA,Home,PHI,Win,6,41.7,5,13,0.385,2,5,0.4,4,5,0.8,3,7,10,8,1,0,3,2,16,15.5,5
2010-11,Playoffs,6,1/5/11,26,26.33,MIA,Home,BOS,Win,9,39.9,8,19,0.421,1,3,0.333,5,9,0.556,1,5,6,5,2,2,3,2,22,15.6,1
2010-11,Playoffs,7,3/5/11,26,26.34,MIA,Home,BOS,Win,11,44.1,14,25,0.56,2,4,0.5,5,8,0.625,2,5,7,2,1,1,0,3,35,26.7,10
2010-11,Playoffs,8,7/5/11,26,26.35,MIA,Away,BOS,Lose,-16,42.8,6,16,0.375,0,3,0,3,7,0.429,2,5,7,4,2,5,4,3,15,10.6,-21
2010-11,Playoffs,9,9/5/11,26,26.36,MIA,Away,BOS,Win,8,50.3,12,28,0.429,2,6,0.333,9,9,1,3,11,14,3,3,0,5,3,35,24.5,7
2010-11,Playoffs,10,11/5/11,26,26.36,MIA,Home,BOS,Win,10,45.7,11,20,0.55,5,7,0.714,6,9,0.667,2,5,7,4,1,1,5,1,33,24.2,14
2010-11,Playoffs,11,15/5/11,26,26.37,MIA,Away,CHI,Lose,-21,41.2,5,15,0.333,1,3,0.333,4,4,1,1,5,6,6,2,3,4,2,15,12.2,-14
2010-11,Playoffs,12,18/5/11,26,26.38,MIA,Away,CHI,Win,10,45.7,12,21,0.571,2,6,0.333,3,7,0.429,3,7,10,5,3,0,5,3,29,22,8
2010-11,Playoffs,13,22/5/11,26,26.39,MIA,Home,CHI,Win,11,43.9,6,13,0.462,1,2,0.5,9,9,1,1,5,6,10,2,2,0,4,22,26.3,16
2010-11,Playoffs,14,24/5/11,26,26.4,MIA,Home,CHI,Win,8,49.4,11,26,0.423,0,1,0,13,13,1,2,4,6,6,2,2,5,4,35,24.8,-1
2010-11,Playoffs,15,26/5/11,26,26.4,MIA,Away,CHI,Win,3,45.8,8,19,0.421,3,6,0.5,9,11,0.818,0,11,11,6,3,2,4,2,28,24.2,8
2010-11,Playoffs,16,31/5/11,26,26.42,MIA,Home,DAL,Win,8,45.3,9,16,0.563,4,5,0.8,2,2,1,0,9,9,5,1,0,1,4,24,21,9
2010-11,Playoffs,17,2/6/11,26,26.42,MIA,Home,DAL,Lose,-2,39.6,8,15,0.533,2,7,0.286,2,4,0.5,1,7,8,4,4,1,5,4,20,15.6,-5
2010-11,Playoffs,18,5/6/11,26,26.43,MIA,Away,DAL,Win,2,45.3,6,14,0.429,1,4,0.25,4,4,1,0,3,3,9,2,0,4,3,17,13.6,1
2010-11,Playoffs,19,7/6/11,26,26.44,MIA,Away,DAL,Lose,-3,45.7,3,11,0.273,0,3,0,2,4,0.5,3,6,9,7,2,0,4,4,8,5.9,-6
2010-11,Playoffs,20,9/6/11,26,26.44,MIA,Away,DAL,Lose,-9,45.6,8,19,0.421,0,4,0,1,2,0.5,1,9,10,10,0,1,4,3,17,12.4,-11
2010-11,Playoffs,21,12/6/11,26,26.45,MIA,Home,DAL,Lose,-10,40.4,9,15,0.6,2,5,0.4,1,4,0.25,1,3,4,6,1,1,6,2,21,13.6,-24
2009-10,Regular,1,27/10/09,24,24.82,CLE,Home,BOS,Lose,-6,44.9,12,22,0.545,4,9,0.444,10,13,0.769,0,4,4,8,2,4,5,4,38,31.2,0
2009-10,Regular,2,28/10/09,24,24.83,CLE,Away,TOR,Lose,-10,39.8,7,19,0.368,1,5,0.2,8,14,0.571,2,9,11,12,2,0,4,1,23,20.2,2
2009-10,Regular,3,30/10/09,24,24.83,CLE,Away,MIN,Win,17,33.4,10,18,0.556,2,3,0.667,2,3,0.667,2,7,9,6,1,1,2,1,24,22,17
2009-10,Regular,4,31/10/09,24,24.84,CLE,Home,CHA,Win,11,37.2,5,11,0.455,0,1,0,4,6,0.667,1,6,7,9,0,0,4,1,14,11.9,19
2009-10,Regular,5,3/11/09,24,24.84,CLE,Home,WAS,Win,12,36,7,16,0.438,2,7,0.286,11,13,0.846,3,5,8,6,3,0,4,0,27,24.6,5
2009-10,Regular,6,5/11/09,24,24.85,CLE,Home,CHI,Lose,-1,38.2,9,17,0.529,1,4,0.25,6,9,0.667,0,7,7,6,1,1,3,0,25,20.5,-1
2009-10,Regular,7,6/11/09,24,24.85,CLE,Away,NYK,Win,9,35.6,12,17,0.706,2,4,0.5,7,9,0.778,0,8,8,9,3,0,7,3,33,28.6,8
2009-10,Regular,8,11/11/09,24,24.87,CLE,Away,ORL,Win,9,39.1,13,23,0.565,2,3,0.667,8,9,0.889,2,6,8,4,1,0,4,2,36,26.9,7
2009-10,Regular,9,12/11/09,24,24.87,CLE,Away,MIA,Win,7,38.9,8,20,0.4,2,4,0.5,16,18,0.889,1,3,4,7,2,1,2,2,34,28.8,6
2009-10,Regular,10,14/11/09,24,24.87,CLE,Home,UTA,Win,4,37.6,6,15,0.4,0,3,0,9,12,0.75,0,6,6,9,2,1,2,1,21,20.1,6
2009-10,Regular,11,17/11/09,24,24.88,CLE,Home,GSW,Win,6,38.5,11,19,0.579,1,5,0.2,8,10,0.8,0,5,5,12,1,2,2,2,31,30.8,8
2009-10,Regular,12,18/11/09,24,24.88,CLE,Away,WAS,Lose,-17,35.1,12,20,0.6,3,7,0.429,7,8,0.875,0,2,2,9,2,0,6,4,34,25.7,-12
2009-10,Regular,13,20/11/09,24,24.89,CLE,Away,IND,Win,10,37.9,13,25,0.52,1,3,0.333,13,14,0.929,2,7,9,7,1,1,2,1,40,35,4
2009-10,Regular,14,21/11/09,24,24.89,CLE,Home,PHI,Win,6,38.5,13,20,0.65,2,4,0.5,4,6,0.667,0,7,7,9,0,0,5,3,32,24.6,11
2009-10,Regular,15,25/11/09,24,24.9,CLE,Away,DET,Win,10,38.8,12,24,0.5,1,4,0.25,9,11,0.818,1,7,8,7,1,0,5,2,34,24.1,12
2009-10,Regular,16,27/11/09,24,24.91,CLE,Away,CHA,Lose,-7,38,10,19,0.526,2,7,0.286,3,4,0.75,0,6,6,4,0,0,6,4,25,12.3,3
2009-10,Regular,17,28/11/09,24,24.91,CLE,Home,DAL,Win,16,36.4,10,20,0.5,0,2,0,5,7,0.714,0,5,5,12,0,0,1,2,25,22.3,8
2009-10,Regular,18,2/12/09,24,24.92,CLE,Home,PHO,Win,17,34.6,6,15,0.4,0,3,0,0,0,,1,7,8,10,1,1,3,0,12,12.4,19
2009-10,Regular,19,4/12/09,24,24.93,CLE,Home,CHI,Win,14,34.2,8,17,0.471,1,3,0.333,6,10,0.6,0,6,6,11,0,0,1,1,23,20.8,19
2009-10,Regular,20,6/12/09,24,24.93,CLE,Away,MIL,Win,15,32.3,4,10,0.4,0,0,,6,7,0.857,1,4,5,10,1,1,5,2,14,13,8
