Season,Stage,Game,Date,Age,Age Precise,Team,Home/Away,Opponent,Outcome Win/Lose,Outcome Points Difference,Minutes Played,Field Goals,Field Goal Attempts,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,GameScore,Plus/Minus
1996-97,Regular,80,14/4/97,34,34.15,CHI,Home,TOR,Win,17,34.75,12,24,0.5,4,7,0.571,2,2,1,2,9,11,10,3,1,2,2,30,30,
1996-97,Regular,81,16/4/97,34,34.16,CHI,Away,MIA,Lose,-10,39.45,11,27,0.407,2,5,0.4,2,4,0.5,1,7,8,3,0,1,3,5,26,11.3,
1996-97,Regular,82,19/4/97,34,34.17,CHI,Home,NYK,Lose,-2,39.48,14,22,0.636,1,1,1,4,8,0.5,0,3,3,3,2,0,4,4,33,21,
1996-97,Playoffs,1,25/4/97,34,34.18,CHI,Home,WSB,Win,12,41.53,12,25,0.48,0,1,0,5,5,1,0,8,8,8,2,0,3,5,29,21.3,
1996-97,Playoffs,2,27/4/97,34,34.19,CHI,Home,WSB,Win,5,44.22,22,35,0.629,1,2,0.5,10,10,1,3,4,7,2,2,0,2,3,55,42.8,
1996-97,Playoffs,3,30/4/97,34,34.2,CHI,Away,WSB,Win,1,42.62,14,24,0.583,0,5,0,0,0,,1,1,2,6,0,1,2,2,28,19.9,
1996-97,Playoffs,4,6/5/97,34,34.21,CHI,Home,ATL,Win,3,44.12,13,25,0.52,1,3,0.333,7,10,0.7,3,8,11,6,4,3,3,3,34,31.1,
1996-97,Playoffs,5,8/5/97,34,34.22,CHI,Home,ATL,Lose,-8,44.53,12,29,0.414,0,6,0,3,3,1,6,10,16,6,0,1,1,2,27,21.8,
1996-97,Playoffs,6,10/5/97,34,34.22,CHI,Away,ATL,Win,20,38.48,8,20,0.4,0,1,0,5,5,1,3,6,9,3,2,2,5,3,21,13.4,
1996-97,Playoffs,7,11/5/97,34,34.23,CHI,Away,ATL,Win,9,42.67,12,22,0.545,0,2,0,3,5,0.6,2,6,8,4,2,1,5,1,27,18.9,
1996-97,Playoffs,8,13/5/97,34,34.23,CHI,Home,ATL,Win,15,40.48,9,23,0.391,1,5,0.2,5,5,1,2,5,7,7,2,0,2,0,24,19.3,
1996-97,Playoffs,9,20/5/97,34,34.25,CHI,Home,MIA,Win,7,42.17,15,31,0.484,0,2,0,7,10,0.7,3,6,9,3,1,1,2,3,37,24.6,
1996-97,Playoffs,10,22/5/97,34,34.26,CHI,Home,MIA,Win,7,43.48,4,15,0.267,0,1,0,15,16,0.938,2,7,9,3,4,1,2,1,23,21.6,
1996-97,Playoffs,11,24/5/97,34,34.26,CHI,Away,MIA,Win,24,36.10,14,25,0.56,1,2,0.5,5,5,1,3,5,8,1,1,0,3,3,34,23.2,
1996-97,Playoffs,12,26/5/97,34,34.27,CHI,Away,MIA,Lose,-7,44.70,9,35,0.257,0,8,0,11,13,0.846,4,4,8,1,1,0,2,2,29,10.2,
1996-97,Playoffs,13,28/5/97,34,34.27,CHI,Home,MIA,Win,13,42.60,11,31,0.355,1,4,0.25,5,6,0.833,1,5,6,5,2,2,4,4,28,13.8,
1996-97,Playoffs,14,1/6/97,34,34.28,CHI,Home,UTA,Win,2,40.87,13,27,0.481,0,0,,5,7,0.714,1,3,4,8,0,1,0,3,31,23.2,
1996-97,Playoffs,15,4/6/97,34,34.29,CHI,Home,UTA,Win,12,44.90,11,20,0.55,1,2,0.5,15,21,0.714,4,9,13,9,2,0,5,2,38,34,
1996-97,Playoffs,16,6/6/97,34,34.3,CHI,Away,UTA,Lose,-11,40.52,9,22,0.409,4,10,0.4,4,5,0.8,0,3,3,6,1,2,1,1,26,19.9,
1996-97,Playoffs,17,8/6/97,34,34.3,CHI,Away,UTA,Lose,-5,42.08,11,27,0.407,0,4,0,0,0,,1,3,4,4,0,0,3,3,22,7.7,
1996-97,Playoffs,18,11/6/97,34,34.31,CHI,Away,UTA,Win,2,44.28,13,27,0.481,2,5,0.4,10,12,0.833,2,5,7,5,3,1,3,3,38,29.4,
1996-97,Playoffs,19,13/6/97,34,34.32,CHI,Home,UTA,Win,4,43.60,15,35,0.429,1,4,0.25,8,10,0.8,1,10,11,4,1,1,1,2,39,26.1,
1997-98,Regular,1,31/10/97,34,34.7,CHI,Away,BOS,Lose,-7,42.03,7,23,0.304,0,0,,16,21,0.762,1,5,6,4,2,1,3,2,30,18.6,
1997-98,Regular,2,1/11/97,34,34.7,CHI,Home,PHI,Win,20,24.32,7,14,0.5,0,0,,2,2,1,1,6,7,2,2,0,3,3,16,10.7,
1997-98,Regular,3,3/11/97,34,34.71,CHI,Home,SAS,Win,4,47.90,12,39,0.308,1,4,0.25,4,6,0.667,4,9,13,4,5,2,3,0,29,17.4,
1997-98,Regular,4,5/11/97,34,34.72,CHI,Home,ORL,Win,13,40.67,11,25,0.44,0,3,0,7,9,0.778,4,13,17,4,0,0,0,2,29,23.8,
1997-98,Regular,5,7/11/97,34,34.72,CHI,Away,ATL,Lose,-2,39.55,11,25,0.44,0,1,0,5,7,0.714,1,8,9,6,1,0,2,1,27,19,
1997-98,Regular,6,8/11/97,34,34.72,CHI,Home,NJN,Win,13,33.25,5,13,0.385,0,1,0,5,8,0.625,1,4,5,2,2,0,2,3,15,8.8,
1997-98,Regular,7,11/11/97,34,34.73,CHI,Away,CLE,Lose,-21,33.70,7,17,0.412,0,1,0,5,7,0.714,2,4,6,1,1,0,3,1,19,10,
1997-98,Regular,8,12/11/97,34,34.73,CHI,Home,WAS,Lose,-7,40.23,10,28,0.357,0,2,0,8,12,0.667,2,5,7,3,4,2,5,1,28,15.8,
1997-98,Regular,9,14/11/97,34,34.74,CHI,Home,CHH,Win,13,38.23,12,24,0.5,2,2,1,2,2,1,1,3,4,7,1,1,2,0,28,22.2,
1997-98,Regular,10,15/11/97,34,34.74,CHI,Home,CLE,Win,9,38.73,11,26,0.423,1,1,1,4,7,0.571,0,2,2,4,2,0,5,2,27,11.6,
1997-98,Regular,11,20/11/97,34,34.76,CHI,Away,PHO,Lose,-4,40.78,13,27,0.481,0,1,0,4,6,0.667,1,5,6,3,1,0,3,0,30,17.8,
1997-98,Regular,12,21/11/97,34,34.76,CHI,Away,LAC,Win,9,52.07,18,38,0.474,0,2,0,13,19,0.684,2,3,5,5,1,1,4,3,49,29.5,
1997-98,Regular,13,23/11/97,34,34.76,CHI,Away,SAC,Win,15,40.65,11,19,0.579,0,0,,11,12,0.917,1,2,3,5,2,1,2,1,33,28.8,
1997-98,Regular,14,25/11/97,34,34.77,CHI,Away,SEA,Lose,-1,37.82,11,25,0.44,0,2,0,4,6,0.667,2,4,6,5,5,0,3,1,26,19.8,
1997-98,Regular,15,28/11/97,34,34.78,CHI,Away,IND,Lose,-11,41.98,11,26,0.423,0,2,0,4,8,0.5,1,6,7,2,2,0,1,3,26,14.3,
1997-98,Regular,16,29/11/97,34,34.78,CHI,Away,WAS,Win,5,37.27,10,21,0.476,1,1,1,8,12,0.667,0,4,4,3,2,0,2,3,29,18.8,
1997-98,Regular,17,3/12/97,34,34.79,CHI,Away,BOS,Win,10,39.55,11,21,0.524,1,3,0.333,6,8,0.75,4,5,9,5,2,1,7,2,29,20.6,
1997-98,Regular,18,5/12/97,34,34.8,CHI,Home,MIL,Win,22,35.18,4,16,0.25,0,3,0,5,6,0.833,3,6,9,2,1,0,1,3,13,7.1,
1997-98,Regular,19,9/12/97,34,34.81,CHI,Home,NYK,Win,18,37.30,10,23,0.435,0,0,,9,9,1,1,3,4,4,1,0,4,4,29,16.7,
1997-98,Regular,20,10/12/97,34,34.81,CHI,Away,ORL,Lose,-8,36.78,6,17,0.353,0,1,0,13,13,1,1,1,2,5,1,0,3,3,25,16.8,
1997-98,Regular,21,12/12/97,34,34.82,CHI,Away,CHH,Lose,-2,40.98,12,24,0.5,0,0,,4,6,0.667,3,6,9,5,0,0,4,2,28,17.8,
1997-98,Regular,22,13/12/97,34,34.82,CHI,Home,TOR,Win,27,26.87,4,16,0.25,0,0,,3,4,0.75,3,3,6,2,2,0,0,0,11,7.4,
1997-98,Regular,23,15/12/97,34,34.82,CHI,Home,PHO,Win,7,36.12,10,23,0.435,0,1,0,11,12,0.917,3,6,9,4,4,1,2,2,31,27.1,
1997-98,Regular,24,17/12/97,34,34.83,CHI,Home,LAL,Win,21,34.68,12,22,0.545,1,2,0.5,11,12,0.917,2,3,5,4,1,1,4,4,36,26.2,
1997-98,Regular,25,20/12/97,34,34.84,CHI,Away,NJN,Win,8,41.67,10,23,0.435,0,0,,4,5,0.8,3,2,5,3,0,2,2,2,24,14.9,
1997-98,Regular,26,23/12/97,34,34.85,CHI,Home,LAC,Win,5,39.50,9,24,0.375,0,1,0,9,12,0.75,7,5,12,4,0,1,2,0,27,20.5,
1997-98,Regular,27,25/12/97,34,34.85,CHI,Home,MIA,Win,10,37.58,8,20,0.4,0,1,0,8,12,0.667,4,7,11,4,2,0,3,0,24,18.3,
1997-98,Regular,28,27/12/97,34,34.86,CHI,Home,ATL,Win,7,36.37,18,26,0.692,0,0,,11,13,0.846,2,2,4,2,3,1,4,2,47,37.5,
1997-98,Regular,29,29/12/97,34,34.86,CHI,Home,DAL,Win,6,41.62,16,29,0.552,0,1,0,9,11,0.818,1,6,7,0,0,2,2,1,41,27.8,
1997-98,Regular,30,30/12/97,34,34.87,CHI,Away,MIN,Lose,-4,38.73,11,28,0.393,1,3,0.333,10,13,0.769,0,4,4,1,0,0,3,1,33,15.1,
1997-98,Regular,31,2/1/98,34,34.87,CHI,Home,MIL,Win,14,42.68,15,22,0.682,1,1,1,13,15,0.867,1,4,5,1,2,0,0,1,44,38,
1997-98,Regular,32,3/1/98,34,34.88,CHI,Away,DET,Win,9,46.62,12,25,0.48,0,1,0,10,11,0.909,0,9,9,9,1,2,4,2,34,27.5,
1997-98,Regular,33,6/1/98,34,34.88,CHI,Home,BOS,Win,11,40.65,5,13,0.385,0,1,0,9,12,0.75,1,2,3,4,3,0,3,0,19,14.8,
1997-98,Regular,34,7/1/98,34,34.89,CHI,Away,MIA,Lose,-27,36.87,12,27,0.444,1,2,0.5,1,3,0.333,2,2,4,1,1,0,1,0,26,13.8,
1997-98,Regular,35,9/1/98,34,34.89,CHI,Away,NYK,Win,1,41.53,17,33,0.515,1,4,0.25,9,10,0.9,1,3,4,2,3,1,1,3,44,31.8,
1997-98,Regular,36,10/1/98,34,34.9,CHI,Home,GSW,Win,5,38.55,13,31,0.419,0,1,0,6,10,0.6,4,2,6,3,0,0,1,0,32,18.4,
1997-98,Regular,37,13/1/98,34,34.9,CHI,Home,SEA,Win,10,37.73,12,27,0.444,0,2,0,16,18,0.889,1,0,1,2,0,0,1,5,40,24.2,
1997-98,Regular,38,15/1/98,34,34.91,CHI,Away,PHI,Lose,-10,38.27,9,23,0.391,0,1,0,2,4,0.5,2,7,9,4,2,0,4,1,20,10.6,
1997-98,Regular,39,16/1/98,34,34.91,CHI,Away,MIL,Win,10,39.93,10,20,0.5,1,1,1,6,7,0.857,0,8,8,2,1,1,3,3,27,17.9,
1997-98,Regular,40,18/1/98,34,34.92,CHI,Home,HOU,Win,6,40.92,16,29,0.552,2,2,1,11,12,0.917,0,3,3,3,3,1,4,2,45,32.6,
1997-98,Regular,41,21/1/98,34,34.93,CHI,Home,CHH,Win,31,31.00,14,23,0.609,1,3,0.333,4,4,1,1,4,5,6,3,1,1,2,33,30.5,
1997-98,Regular,42,23/1/98,34,34.93,CHI,Away,NJN,Win,2,43.88,10,23,0.435,0,1,0,12,13,0.923,0,5,5,1,1,1,4,2,32,18.6,
1997-98,Regular,43,25/1/98,34,34.94,CHI,Home,UTA,Lose,-7,43.92,13,26,0.5,0,4,0,6,7,0.857,3,2,5,7,2,0,3,4,32,23.6,
1997-98,Regular,44,27/1/98,34,34.94,CHI,Away,VAN,Win,18,32.52,7,15,0.467,0,0,,6,6,1,0,0,0,3,1,1,1,0,20,15.1,
1997-98,Regular,45,29/1/98,34,34.95,CHI,Away,POR,Win,13,39.33,11,24,0.458,0,1,0,7,7,1,1,4,5,4,1,0,0,1,29,21.9,
1997-98,Regular,46,30/1/98,34,34.95,CHI,Away,GSW,Win,7,41.42,2,17,0.118,0,0,,10,11,0.909,3,5,8,3,3,1,2,0,14,9.9,
1997-98,Regular,47,1/2/98,34,34.96,CHI,Away,LAL,Lose,-25,37.05,11,26,0.423,0,1,0,9,12,0.75,0,5,5,2,1,0,1,0,31,18.9,
1997-98,Regular,48,2/2/98,34,34.96,CHI,Away,DEN,Win,39,33.12,6,12,0.5,0,0,,3,4,0.75,1,5,6,3,1,0,0,1,15,13.5,
1997-98,Regular,49,4/2/98,34,34.96,CHI,Away,UTA,Lose,-8,42.63,17,37,0.459,1,5,0.2,5,6,0.833,2,5,7,3,2,1,1,2,40,26.4,
1997-98,Regular,50,10/2/98,34,34.98,CHI,Home,TOR,Win,7,34.28,8,21,0.381,0,3,0,2,5,0.4,2,3,5,1,2,0,2,1,18,7.9,
1997-98,Regular,51,11/2/98,34,34.98,CHI,Away,CHH,Win,2,41.23,11,22,0.5,0,0,,7,9,0.778,1,3,4,6,0,0,1,2,29,21.2,
1997-98,Regular,52,13/2/98,34,34.99,CHI,Home,ATL,Win,2,36.05,14,22,0.636,0,1,0,9,12,0.75,3,4,7,1,1,0,2,0,37,29,
1997-98,Regular,53,15/2/98,34,34.99,CHI,Home,DET,Win,9,40.60,7,17,0.412,0,1,0,7,8,0.875,1,11,12,5,3,0,3,3,21,17.8,
1997-98,Regular,54,17/2/98,35,35,CHI,Home,IND,Win,8,39.57,13,23,0.565,0,2,0,1,3,0.333,2,2,4,6,1,1,2,4,27,19.6,
1997-98,Regular,55,19/2/98,35,35.01,CHI,Away,TOR,Win,37,28.35,5,9,0.556,1,2,0.5,5,6,0.833,0,4,4,5,0,0,1,2,16,14.2,
1997-98,Regular,56,21/2/98,35,35.01,CHI,Away,WAS,Win,6,42.32,8,23,0.348,0,0,,3,5,0.6,3,5,8,3,1,2,1,3,19,11.2,
1997-98,Regular,57,23/2/98,35,35.02,CHI,Home,CLE,Win,22,29.13,7,14,0.5,0,1,0,3,4,0.75,2,5,7,6,0,1,2,3,17,14.2,
1997-98,Regular,58,25/2/98,35,35.02,CHI,Home,POR,Lose,-5,42.52,9,26,0.346,0,2,0,15,17,0.882,1,3,4,3,4,1,3,2,33,22.2,
1997-98,Regular,59,28/2/98,35,35.03,CHI,Home,SAC,Win,15,38.93,10,17,0.588,0,1,0,8,9,0.889,1,1,2,2,0,0,2,1,28,19.7,
1997-98,Regular,60,3/3/98,35,35.04,CHI,Home,DEN,Win,28,39.52,12,19,0.632,0,0,,6,6,1,0,7,7,2,2,0,2,1,30,24.6,
1997-98,Regular,61,8/3/98,35,35.05,CHI,Away,NYK,Win,13,43.57,17,33,0.515,1,2,0.5,7,9,0.778,3,5,8,6,3,1,2,1,42,34,
1997-98,Regular,62,10/3/98,35,35.06,CHI,Home,MIA,Win,15,38.92,17,30,0.567,1,2,0.5,2,2,1,0,4,4,4,1,1,1,2,37,26.7,
1997-98,Regular,63,12/3/98,35,35.06,CHI,Away,DAL,Lose,-7,46.90,10,24,0.417,1,3,0.333,5,11,0.455,4,3,7,3,1,1,1,4,26,15.7,
1997-98,Regular,64,14/3/98,35,35.07,CHI,Away,SAS,Win,10,41.95,12,22,0.545,0,0,,6,7,0.857,2,3,5,3,2,1,3,2,30,22.3,
1997-98,Regular,65,16/3/98,35,35.07,CHI,Home,NJN,Win,16,33.03,6,15,0.4,0,1,0,5,8,0.625,2,5,7,1,1,0,4,1,17,7.9,
1997-98,Regular,66,17/3/98,35,35.08,CHI,Away,IND,Win,6,41.62,14,28,0.5,1,3,0.333,6,9,0.667,1,3,4,2,1,0,2,1,35,21.4,
1997-98,Regular,67,20/3/98,35,35.08,CHI,Home,VAN,Win,6,39.42,8,13,0.615,1,2,0.5,7,10,0.7,0,4,4,3,0,1,3,1,24,17.5,
1997-98,Regular,68,22/3/98,35,35.09,CHI,Away,TOR,Win,2,41.28,13,28,0.464,0,2,0,7,7,1,0,4,4,3,5,3,2,3,33,25.8,
1997-98,Regular,69,23/3/98,35,35.09,CHI,Home,BOS,Win,23,36.45,11,22,0.5,0,1,0,2,2,1,1,6,7,2,2,1,2,1,24,17.2,
1997-98,Regular,70,25/3/98,35,35.1,CHI,Away,ORL,Win,15,38.17,8,21,0.381,1,3,0.333,0,1,0,2,5,7,8,5,0,0,2,17,17.8,
1997-98,Regular,71,27/3/98,35,35.1,CHI,Away,ATL,Win,15,43.00,13,26,0.5,0,0,,8,12,0.667,1,4,5,4,0,1,2,3,34,21.6,
1997-98,Regular,72,29/3/98,35,35.11,CHI,Away,MIL,Win,17,34.80,13,24,0.542,0,1,0,4,5,0.8,1,1,2,0,2,0,0,3,30,19.8,
1997-98,Regular,73,31/3/98,35,35.12,CHI,Home,DET,Win,5,47.33,11,26,0.423,0,2,0,4,4,1,1,2,3,8,4,2,4,5,26,18.5,
1997-98,Regular,74,3/4/98,35,35.12,CHI,Home,MIN,Win,14,37.82,16,25,0.64,2,6,0.333,7,8,0.875,3,3,6,4,1,0,0,1,41,35.9,
1997-98,Regular,75,5/4/98,35,35.13,CHI,Away,HOU,Win,15,37.27,18,31,0.581,0,0,,4,4,1,2,2,4,3,3,0,2,3,40,29.4,
1997-98,Regular,76,7/4/98,35,35.13,CHI,Home,WAS,Win,18,32.98,11,21,0.524,1,2,0.5,7,8,0.875,1,3,4,3,1,1,2,0,30,22.7,
1997-98,Regular,77,9/4/98,35,35.14,CHI,Away,CLE,Lose,-6,36.70,10,24,0.417,0,2,0,9,12,0.75,0,6,6,4,0,0,4,3,29,14.4,
1997-98,Regular,78,11/4/98,35,35.15,CHI,Home,ORL,Win,9,35.20,15,25,0.6,3,5,0.6,4,10,0.4,1,3,4,2,4,0,0,2,37,29.3,
1997-98,Regular,79,13/4/98,35,35.15,CHI,Home,IND,Lose,-9,41.32,7,19,0.368,1,1,1,12,14,0.857,0,4,4,3,3,0,4,0,27,18,
1997-98,Regular,80,15/4/98,35,35.16,CHI,Away,DET,Lose,-8,43.02,7,25,0.28,0,3,0,5,10,0.5,4,2,6,4,1,0,2,4,19,5.9,
1997-98,Regular,81,17/4/98,35,35.16,CHI,Away,PHI,Win,7,38.57,9,19,0.474,0,2,0,6,8,0.75,1,5,6,2,5,0,4,5,24,16.1,
1997-98,Regular,82,18/4/98,35,35.16,CHI,Home,NYK,Win,2,39.87,11,24,0.458,0,0,,22,24,0.917,0,3,3,3,1,0,1,1,44,33.4,
1997-98,Playoffs,1,24/4/98,35,35.18,CHI,Home,NJN,Win,3,47.48,11,27,0.407,0,2,0,17,23,0.739,0,7,7,3,1,1,3,1,39,24.6,
1997-98,Playoffs,2,26/4/98,35,35.19,CHI,Home,NJN,Win,5,38.98,9,19,0.474,0,0,,14,17,0.824,1,3,4,2,1,1,5,2,32,20,
1997-98,Playoffs,3,29/4/98,35,35.19,CHI,Away,NJN,Win,15,43.67,16,22,0.727,2,2,1,4,5,0.8,2,2,4,3,2,1,2,2,38,32.6,
1997-98,Playoffs,4,3/5/98,35,35.21,CHI,Home,CHH,Win,13,44.35,11,26,0.423,1,3,0.333,12,14,0.857,4,7,11,4,1,1,3,0,35,26.8,
1997-98,Playoffs,5,6/5/98,35,35.21,CHI,Home,CHH,Lose,-2,39.72,10,21,0.476,0,3,0,2,3,0.667,1,4,5,6,0,0,0,2,22,16.2,
1997-98,Playoffs,6,8/5/98,35,35.22,CHI,Away,CHH,Win,14,38.92,9,20,0.45,0,1,0,9,10,0.9,3,2,5,6,1,0,3,3,27,19.9,
1997-98,Playoffs,7,10/5/98,35,35.22,CHI,Away,CHH,Win,14,39.52,14,31,0.452,0,1,0,3,3,1,0,3,3,4,1,0,2,1,31,17.2,
1997-98,Playoffs,8,13/5/98,35,35.23,CHI,Home,CHH,Win,9,41.98,15,29,0.517,0,3,0,3,4,0.75,1,3,4,3,2,1,0,3,33,23.5,
1997-98,Playoffs,9,17/5/98,35,35.24,CHI,Home,IND,Win,6,40.97,11,28,0.393,0,0,,9,10,0.9,2,4,6,1,5,0,1,1,31,22.3,
1997-98,Playoffs,10,19/5/98,35,35.25,CHI,Home,IND,Win,6,42.33,13,22,0.591,0,1,0,15,18,0.833,0,4,4,5,4,0,0,3,41,37.1,
1997-98,Playoffs,11,23/5/98,35,35.26,CHI,Away,IND,Lose,-2,43.50,9,22,0.409,2,3,0.667,10,12,0.833,1,3,4,7,1,0,5,3,30,18.7,
1997-98,Playoffs,12,25/5/98,35,35.27,CHI,Away,IND,Lose,-2,40.82,12,27,0.444,1,3,0.333,3,4,0.75,2,3,5,2,0,2,6,4,28,11,
1997-98,Playoffs,13,27/5/98,35,35.27,CHI,Home,IND,Win,19,36.43,12,20,0.6,2,4,0.5,3,4,0.75,1,6,7,4,1,1,0,2,29,25.6,
1997-98,Playoffs,14,29/5/98,35,35.28,CHI,Away,IND,Lose,-3,41.75,12,23,0.522,1,4,0.25,10,11,0.909,1,4,5,2,1,0,3,4,35,23,
1997-98,Playoffs,15,31/5/98,35,35.28,CHI,Home,IND,Win,5,42.02,9,25,0.36,0,0,,10,15,0.667,5,4,9,8,0,0,2,3,28,19.2,
1997-98,Playoffs,16,3/6/98,35,35.29,CHI,Away,UTA,Lose,-3,45.60,13,29,0.448,1,2,0.5,6,8,0.75,1,2,3,2,0,2,0,3,33,20,
1997-98,Playoffs,17,5/6/98,35,35.3,CHI,Away,UTA,Win,5,40.23,14,33,0.424,0,2,0,9,10,0.9,3,2,5,3,1,1,0,2,37,24.8,
1997-98,Playoffs,18,7/6/98,35,35.3,CHI,Home,UTA,Win,42,32.10,7,14,0.5,0,0,,10,11,0.909,1,2,3,2,1,1,2,1,24,18.6,
1997-98,Playoffs,19,10/6/98,35,35.31,CHI,Home,UTA,Win,4,43.17,12,27,0.444,0,0,,10,15,0.667,3,5,8,2,2,0,3,1,34,21.5,
1997-98,Playoffs,20,12/6/98,35,35.32,CHI,Home,UTA,Lose,-2,44.72,9,26,0.346,0,2,0,10,11,0.909,1,3,4,4,3,0,4,4,28,14.8,
1997-98,Playoffs,21,14/6/98,35,35.32,CHI,Away,UTA,Win,1,43.68,15,35,0.429,3,7,0.429,12,15,0.8,0,1,1,1,4,0,1,2,45,28.5,
2001-02,Regular,1,30/10/01,38,38.7,WAS,Away,NYK,Lose,-2,36.70,7,21,0.333,0,3,0,5,6,0.833,3,2,5,6,4,0,3,3,19,13.4,-9
2001-02,Regular,2,1/11/01,38,38.7,WAS,Away,ATL,Win,10,40.38,13,30,0.433,0,3,0,5,6,0.833,0,6,6,6,2,0,1,2,31,21,6
2001-02,Regular,3,3/11/01,38,38.71,WAS,Home,PHI,Win,14,38.10,7,21,0.333,0,0,,6,9,0.667,2,4,6,9,2,1,2,1,20,16.1,14
2001-02,Regular,4,4/11/01,38,38.71,WAS,Away,DET,Lose,-22,22.48,8,18,0.444,0,0,,3,3,1,0,8,8,2,1,0,1,1,19,13,-24
2001-02,Regular,5,7/11/01,38,38.72,WAS,Away,BOS,Lose,-9,40.57,12,26,0.462,0,1,0,8,10,0.8,2,6,8,2,2,0,5,2,32,18.6,-8
2001-02,Regular,6,9/11/01,38,38.73,WAS,Home,GSW,Lose,-9,38.28,13,30,0.433,0,1,0,6,8,0.75,0,3,3,3,3,0,3,3,32,17.2,-18
2001-02,Regular,7,11/11/01,38,38.73,WAS,Home,SEA,Lose,-15,38.88,5,26,0.192,0,1,0,6,6,1,3,9,12,4,1,2,1,4,16,7.2,-9
2001-02,Regular,8,14/11/01,38,38.74,WAS,Home,MIL,Lose,-9,40.67,12,24,0.5,0,1,0,7,8,0.875,1,3,4,3,2,1,3,3,31,20.8,-12
2001-02,Regular,9,16/11/01,38,38.75,WAS,Home,UTA,Lose,-9,41.05,17,33,0.515,1,2,0.5,9,11,0.818,3,4,7,3,1,0,0,0,44,33.3,-11
2001-02,Regular,10,20/11/01,38,38.76,WAS,Home,CHH,Lose,-7,41.05,13,23,0.565,1,2,0.5,3,4,0.75,0,4,4,6,2,0,5,4,30,19.5,-7
2001-02,Regular,11,22/11/01,38,38.76,WAS,Away,IND,Lose,-7,39.65,8,26,0.308,0,1,0,5,5,1,0,5,5,6,2,1,3,1,21,11,-12
2001-02,Regular,12,24/11/01,38,38.77,WAS,Home,BOS,Win,4,44.68,7,24,0.292,0,1,0,3,3,1,1,10,11,6,1,0,2,3,17,8.7,2
2001-02,Regular,13,27/11/01,38,38.78,WAS,Away,CLE,Lose,-19,30.73,9,24,0.375,0,0,,0,0,,1,3,4,5,1,0,0,2,18,10.1,-6
2001-02,Regular,14,28/11/01,38,38.78,WAS,Away,PHI,Win,7,38.07,11,27,0.407,0,1,0,8,10,0.8,0,6,6,7,5,1,1,2,30,25.3,0
2001-02,Regular,15,30/11/01,38,38.78,WAS,Away,MIA,Win,9,37.73,10,20,0.5,0,1,0,2,3,0.667,1,6,7,5,0,0,2,2,22,14.8,15
2001-02,Regular,16,1/12/01,38,38.79,WAS,Home,ORL,Lose,-9,33.42,6,19,0.316,0,0,,3,3,1,0,7,7,7,0,2,2,4,15,8.9,-5
2001-02,Regular,Did Not Dress,4/12/01,38,38.79,WAS,Away,SAS,Lose,-15,0.00,,,,,,,,,,,,,,,,,,,,
2001-02,Regular,17,6/12/01,38,38.8,WAS,Away,HOU,Win,3,32.85,9,23,0.391,0,0,,0,0,,0,6,6,7,0,0,4,2,18,7.4,4
2001-02,Regular,18,8/12/01,38,38.81,WAS,Away,DAL,Win,7,35.08,7,21,0.333,0,1,0,7,9,0.778,2,10,12,4,4,0,1,3,21,17.3,12
2001-02,Regular,19,11/12/01,38,38.81,WAS,Away,MEM,Win,10,30.67,8,19,0.421,0,1,0,0,0,,0,6,6,9,0,0,0,2,16,13.2,7
2001-02,Regular,20,12/12/01,38,38.82,WAS,Home,MIA,Win,2,34.12,9,23,0.391,0,1,0,7,11,0.636,0,6,6,7,1,1,1,0,25,18.3,14
2001-02,Regular,21,14/12/01,38,38.82,WAS,Home,NYK,Win,16,33.58,8,19,0.421,0,1,0,3,3,1,0,6,6,6,1,2,5,4,19,10.7,15
2001-02,Regular,22,16/12/01,38,38.83,WAS,Away,TOR,Win,5,35.62,8,21,0.381,0,0,,5,6,0.833,2,2,4,3,3,0,4,3,21,11,-1
2001-02,Regular,23,19/12/01,38,38.84,WAS,Home,ATL,Win,27,26.82,11,19,0.579,0,1,0,1,1,1,1,3,4,6,1,1,2,2,23,18.8,10
2001-02,Regular,24,21/12/01,38,38.84,WAS,Away,ORL,Win,18,33.55,3,16,0.188,0,0,,6,6,1,3,3,6,8,1,0,3,1,12,8.2,20
2001-02,Regular,25,22/12/01,38,38.84,WAS,Away,NYK,Win,1,36.33,11,22,0.5,0,0,,4,7,0.571,0,1,1,3,1,0,4,2,26,12.4,6
2001-02,Regular,26,26/12/01,38,38.85,WAS,Away,CHH,Lose,-6,34.90,11,28,0.393,1,2,0.5,5,6,0.833,1,3,4,7,1,0,3,4,28,15.3,4
2001-02,Regular,27,27/12/01,38,38.86,WAS,Away,IND,Lose,-27,25.22,2,10,0.2,1,2,0.5,1,2,0.5,2,2,4,4,0,0,4,1,6,-0.2,-30
2001-02,Regular,28,29/12/01,38,38.86,WAS,Home,CHH,Win,17,38.22,21,38,0.553,0,2,0,9,10,0.9,2,5,7,4,3,0,4,3,51,35.9,24
2001-02,Regular,29,31/12/01,38,38.87,WAS,Home,NJN,Win,22,38.47,16,32,0.5,1,3,0.333,12,13,0.923,0,10,10,7,3,0,3,2,45,35.7,26
